coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Mexico FTO,Water Street Coffee,"Kalamazoo, Michigan","Chiapas, Mexico",Medium-Light,56/74,$16.70/12 ounces,September 2022,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet-tart, nut-toned. Red apple, almond brittle, magnolia, lemon zest, cedar in aroma and cup. Sweet-tart structure with brisk acidity; delicate, satiny mouthfeel. Quiet, gently nut-toned finish.","Notes: Sourced from family-owned farms organized around the Grupo de Asesores de Producción Orgánica y Sustentables (GRAPOS), a farmers’ group operating in the municipalities of Unión Juárez, Cacahoatan, and Tapachula located within the state of Chiapas, Mexico. Comprised of coffees from the Bourbon, Catuai, Caturra and Typica varieties of Arabica, and processed by the washed method. Certified FTO (Fair Trade/Organic.)  Water Street Coffee was founded in Kalamazoo, Michigan in 1993 around the values of quality, creativity and community. Visit www.waterstreetcoffee.com for more information.",The Bottom Line: A subtly nuanced Mexico cup with crisp apple and sweet herb notes with a throughline of richly sweet nut tones — certified Fair Trade/Organic.
Gachatha Kenya,JBC Coffee Roasters,"Madison, Wisconsin","Karundu, Nyeri County, Kenya",Medium-Light,59/77,$24.00/12 ounces,September 2022,96,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Richly sweet-savory. Ripe heirloom tomato, pomegranate, cocoa nib, sage, narcissus in aroma and cup. Complex sweet-savory-tart structure with elegantly bright acidity; plush, syrupy-smooth mouthfeel. Long, lingering, flavor-saturated finish that foregrounds tomato, pomegranate and cocoa notes.","Notes: Produced by smallholding members of the Gachatha Farmers’ Cooperative Society from trees of the SL28, SL34 and Ruiru 11 varieties of Arabica, and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information. ","The Bottom Line: A lush, nuanced, deep Kenya cup, classic in its balance of sweet and savory impulses, with a tart verticality that promotes structural complexity."
Geisha Spirit,Cafe Kreyol,"Manassas, Virginia","Tolima Department, Colombia",Medium-Light,58/78,$39.50/12 ounces,September 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately fruit- and floral-toned. Magnolia, apricot, amber, cocoa nib, sandalwood in aroma and cup. Sweetly tart with gently bright acidity; vibrantly silky mouthfeel. Resonant finish that leads with notes of magnolia and apricot, rounding to cocoa and amber in the long.","Notes: Composed entirely of the celebrated Geisha variety of Arabica, and processed by a hybrid yellow honey method, in which skins are removed, but a thin layer of the sticky fruit flesh is allowed to remain on the beans during a brief fermentation step, during which mandarin peel was added to the ferment tank. Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.","The Bottom Line: A yellow honey-processed Colombia Geisha with notes of stone fruit, rich florals, and cocoa nib throughout, and an especially pretty mouthfeel, silky and subtle."
Colombia Sudan Rume,Nostalgia Coffee Roasters,"San Diego, California","Valle del Cauca Department, Colombia",Light,64/82,$80.00/8 ounces,September 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Multi-faceted, enticingly sweet-savory. Lychee, cardamom, cocoa nib, fennel, star jasmine in aroma and cup. Savory-sweet structure with vibrantly juicy acidity; syrupy-smooth mouthfeel. Rich-toned, very long finish with leading notes of lychee and cardamom.","Notes: Comprised entirely of beans from the rare Sudan Rume, a presumably very old variety of Arabica originally selected from wild trees growing on the Boma Plateau of Sudan, close to the border with Ethiopia. Produced by Rigoberto Herrera at Granja La Esperanza in Colombia and processed by the natural method (dried in the whole fruit). Nostalgia Coffee Roasters is a woman-owned specialty coffee roaster founded by Taylor Fields in 2018 as a mobile café. Nostalgia is now focused on bringing exceptional coffee to folks around the world via its online store and wholesale program. Visit www.nostalgiacoffeeroasters.com for more information.","The Bottom Line: An excitingly complex natural-processed Colombia Sudan Rume, layered and deep, with sweet tropical fruit notes and an umami foundation."
El Duende Peru,JBC Coffee Roasters,"Madison, Wisconsin","Huarango, San Ignacio, Cajamarca growing region, Peru",Medium-Light,58/76,$17.00/12 ounces,September 2022,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Balanced, deep, floral-toned. Wisteria, cocoa nib, almond nougat, white peach, cedar in aroma and cup. Sweet structure with gently bright, vibrant acidity; full, buttery mouthfeel. The crisp finish centers around notes of wisteria and cocoa nib.","Notes: Produced by Salvador Cruz Rimarachin of El Duende Farm from trees of the Yellow Caturra, Mundo Novo and Typica varieties of Arabica, and processed by the washed method. JBC Coffee Roasters’ vision is simple: “let the coffee lead the way” through sourcing and roasting the best and most unique coffees available and rewarding the farmers who grow those coffees with substantial premiums. Visit www.jbccoffeeroasters.com or call 608-256-5282 for more information. ","The Bottom Line: A pretty, floral-driven, cocoa-toned Peru cup with a particularly distinctive, buttery mouthfeel."
Conejo Añejo,Cafe Kreyol,"Manassas, Virginia",Dominican Republic; Honduras,Medium,45/69,$17.99/12 ounces,September 2022,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly fermenty, chocolaty. Milk chocolate, black cherry, wine barrel, cedar, tangerine zest in aroma and cup. Sweet-tart structure with winey acidity; plush, syrupy mouthfeel. Fruity, chocolaty finish with aromatic wood undertones. ","Notes: A blend of coffees from the Dominican Republic (Ramirez Estate) and Honduras (18 Rabbits Cooperative), the former processed by the natural method (beans are dried in the whole fruit) and aged, and the latter processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.

 ","The Bottom Line: An intentionally fermenty, richly sweet blend of an aged natural Dominican Republic and a washed Honduras — a distinctively composed cup with notes of chocolate, cherry and citrus."
Colombian Anaerobic,Cafe Kreyol,"Manassas, Virginia",Colombia,Light,62/80,$17.99/12 ounces,September 2022,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly fruit-toned, candy-like. Pineapple saltwater taffy, cotton candy, baking chocolate, orange zest, cedar in aroma and cup. Sweet structure with brisk acidity; satiny-smooth mouthfeel. Crisply sweet finish with notes of cotton candy and orange zest supported by cedar undertones.","Notes: Produced by Marta Bayter and her sons, Shady and Elias, of Vergel Estate, entirely of the Caturra variety of Arabica, and processed by the anaerobic natural method (whole fruit is fermented with limited oxygen before drying). Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.",The Bottom Line: An unabashedly candy-sweet anaerobic cup with balancing depth from rich aromatic wood notes.
Haitian Hound Haitian Blue Dark Roast,Cafe Kreyol,"Manassas, Virginia","Cap Haitien, Haiti",Medium,45/69,$16.99/12 ounces,September 2022,91,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,7,"Blind Assessment: Deeply chocolaty, sweetly earthy. Dark chocolate, pipe tobacco, date, lily, gently scorched oak in aroma and cup. Sweet structure with gentle, round acidity; crisp, velvety mouthfeel. The mildly drying finish consolidates to notes of pipe tobacco and lightly scorched oak with undertones of dark chocolate.","Notes: Produced by smallholding members of the COOPACVOD cooperative entirely of the Haitian Blue variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Certified USDA organic; shade grown. Cafe Kreyol is a roaster in Manassas, Virginia with the mission of creating sustainable employment by way of specialty coffee. Visit www.cafekreyol.com or call 571-719-7018 for more information.","The Bottom Line: An organic Haiti Blue Mountain cup, deftly darker-roasted, with rich chocolate and sweet tobacco notes. Nice with a splash of whole milk."
Sweet Waves Espresso,Kona View Coffee,"Holualoa, Hawai’i","Holualoa, North Kona growing district, “Big Island” of Hawai’i",Medium,48/66,$23.00/8 ounces,September 2022,93,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Richly sweet, crisply chocolaty. Dark chocolate, hazelnut, candy apple, orange zest, fresh-cut cedar in aroma and cup. Satiny-smooth mouthfeel; resonant, chocolaty finish with hazelnut undertones. In three parts milk, chocolate notes are amplified but remain in balance with hazelnut and cedar suggestions.","Notes: Produced and roasted at Kona View Farm by Randy Phillips. Consists entirely of the Kona Typica variety of Arabica processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Kona View Coffee is a farm and roastery in Holualoa, Hawai’i. Visit www.konaviewcoffee.com for more information.","The Bottom Line: A 100% Kona Typica espresso that’s richly chocolaty, deeply sweet, balanced and inviting, both in the straight shot and in milk."
Rwanda Agasaro,Durango Coffee Company,"Durango, Colorado","Western Province, Rwanda",Medium-Light,60/77,$18.95/12 ounces,September 2022,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Richly bittersweet, harmoniously fruit-forward. Dark chocolate, dried black cherry, lavender, fresh-cut oak, tangerine zest in aroma and cup. Integrated, pleasingly bittersweet structure with gentle acidity; full, syrupy mouthfeel. The finish consolidates to notes of dark chocolate, dried black cherry and cedar.","Notes: Fair trade and Rainforest Alliance-certified. Produced by a women-run sub-group of the COCAGI Cooperative in the Rusizi district of Western Province, Rwanda from trees of the BM 139, RAB C15 and Jackson 2/1257 varieties of Arabica, and processed by the natural method (dried in the whole fruit). Located in southwestern Colorado, Durango Coffee lays claim to a rich coffee history that dates to 1986. Its motto is “Tough Town, Great Coffee.” Visit www.durangocoffee.com or call 800-748-2275 for more information. ","The Bottom Line: A fruit-toned, complexly bittersweet natural Rwanda cup — a special microlot produced by women farmers of the COCAGI Cooperative."
Ethiopia Yirgacheffe G1 Idido Natural,GK Coffee,"Yilan, Taiwan","Gedeo Zone, SNNP Region, southern Ethiopia",Light,65/85,NT $550/200 grams,September 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Elegantly fruit-driven, cocoa-toned. Gogi berry, red plum, cocoa nib, star jasmine, sandalwood in aroma and cup. Brightly sweet structure with very juicy acidity; plush, satiny mouthfeel. Resonant, long, lingering finish.","Notes: Produced by Yoseph Tilahun from trees of the 74112, 74110 and other local landrace varieties of Arabica, and processed by the natural method (dried in the whole fruit). GK Coffee is a nano-roastery in Yilan, Taiwan that offers both retail and wholesale coffee. For more information, visit www.gkcoffee.com.tw or email [email protected] ","The Bottom Line: A juicy-bright, fruity and chocolaty Ethiopia natural cup with spicy floral underpinnings and a buoyant, levitating structure."
Colombia Pink Bourbon Filadelfia,Bird Rock Coffee Roasters,"San Diego, California","Huila Department, Colombia",Light,64/82,$26.00/10 ounces,September 2022,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Intricate, vibrantly floral, citrusy. Lilac, tangerine, almond brittle, sage, wild honey in aroma and cup. High-toned, harmonious structure with elegantly juicy acidity; full, creamy mouthfeel. Flavor-saturated, very long finish. ","Notes: Produced by Fabian Rodriquez of Finca Filadelfia entirely of the Pink Bourbon variety of Arabica, and processed by the washed method (fruit skin and flesh are removed from the beans before they are dried). Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","The Bottom Line: A classically complete Colombia Pink Bourbon cup crisply focused around complex floral, citrus, and delicately sweet herb notes."
