coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Sumatra Ulos Batak,Temple Coffee and Tea,"Sacramento, California","Lintong growing region, North Sumatra Province, Indonesia.",Medium-Light,54/70,$18.00/12 ounces,May 2015,94,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Deeply complex, resonant. Lavender-like flowers, perique-like fermented tobacco, white truffle, pink grapefruit, and supporting it all a fudgy chocolate. Richly balanced acidity, lightly syrupy and lively mouthfeel. Chocolate, tobacco and flowers all carry with impressive continuity into a long finish. ","Notes: Coffees from the northern part of the Indonesian island of Sumatra are valued for their complex earth and fruit notes that appear to result largely from unorthodox fruit removal and drying practices called “wet hulling.” This is a particularly refined example of the type. Ulos Batak is the name applied by the cooperative exporter Klasik Beans to a premium grade of its small-producer wet-hulled coffee from the Lintong region south of Lake Toba. Lintong is one of the longest-established growing regions in Sumatra and probably the most admired. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.",
Guatemala La Esperanza,Temple Coffee and Tea,"Sacramento, California","Huehuetenango growing region, Guatemala.",Light,66/85,$16.50/12 ounces,May 2015,93,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: High-toned, sweet complexity. Vanilla, tangerine jam, honeysuckle, loquat, walnut-butter in aroma and cup. Gently tart acidity, very smooth and plump mouthfeel. Quietly resonant finish.","Notes: Finca La Esperanza dates back three generations, and has placed green coffees in the prestigious Guatemala Cup of Excellence competitions. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.",
Guatemala El Diamante,Temple Coffee and Tea,"Sacramento, California","Huehuetenango growing region, Guatemala.",Medium-Light,58/78,$18.00/12 ounces,May 2015,93,Aroma:,9,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Immensely and deeply rich. Red currant, chocolate fudge, narcissus, sandalwood in aroma and cup. Full, vivacious acidity; satiny mouthfeel. Flavor consolidates but persists in a straightforward finish.","Notes: Produced entirely from trees of the heirloom Bourbon variety of Arabica. El Diamante is a mother-and-daughter-owned farm. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.",Who Should Drink It: Richly sumptuous and quietly original. Displays sensation both deep and complex.
Pomona Blend,Cama Cafe,"Taipei, Taiwan",Not disclosed.,Light,64/83,NTD $320/8 ounces,May 2015,92,Aroma:,8,Acidity:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweet, cidery, unusual. Apple cider, rose, almond, sweet-orange Turkish delight, a hint of angostura bitters in aroma and cup. Crisply balanced, rounded acidity; full, syrupy mouthfeel. Finish consolidates around a lightly sweet and spice-toned resonance.","Notes: Pomona is the Roman goddess of fruit trees, gardens, and orchards. Cama Café is a highly rated Taiwan café chain and coffee roaster. Visit www.camacafe.com or call 866-02-2755-0068 for more information.",Who Should Drink It: Coffee adventurers interested in how much coffee can surprise us with subtle new variations aroma and flavor.
House Espresso Blend,Fresh Cup Roastery Cafe,"Victoria, British Columbia, Canada",Costa Rica; Sumatra.,Medium-Dark,45/55,CAD $15.99/16 ounces,May 2015,91,Aroma:,9,Body:,8							,Flavor:,8,Aftertaste:,8,With Milk:,8,"Blind Assessment: Evaluated as espresso. Balanced, deep. Buttery dark chocolate, lush, lily-like flowers, orange, fresh-cut cedar in aroma and small cup. Plush though rather light mouthfeel. Hints of chocolate, lily and orange carry into a brisk, mildly drying finish. Crisply sweet and cocoa-toned in three parts milk. ",Notes: The coffees in this blend all carry sustainable certifications. The components of the blend include a wet-processed Costa Rica from farmer Don Roberto and a certified organically grown wet-hulled Sumatra Mandheling G1. Fresh Cup is a sustainability-focused micro-roaster that roasts using a proprietary electrically heated closed-loop air roaster. Visit www.freshcup.ca or call 250-652-5678 for more information.,"Who Should Drink It: Classic moderately-dark-roasted espresso with a simple but attractive array of aromatics: chocolate, flowers, sweet citrus, pungent aromatic wood. Sustainably credentialed."
Espresso Blend,Big Nose Cafe,"Hsinchu City, Taiwan","Panama; Sidamo and Yirgacheffe growing regions, southern Ethiopia; Bolivia; Brazil.",Medium,52/68,NT $520/225 grams,May 2015,94,Aroma:,9,Body:,9							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Lush tropical fruit and tart berry dominates with a chocolaty depth that for co-taster Ethan Hill (94) evoked “chocolate-covered raisin and tropical fruit.” Ken (94) for his part cited cleanly sweet alcohol suggestions (“fruity cabernet”), and both remarked on a sweetly tart pineapple top note that carried throughout the profile. For both tasters the mouthfeel was “plush [and] velvety,” the finish a bit drying but still saturated with the fruit and chocolate suggestions. In three parts milk the fruit and chocolate rounded but persisted with satisfying continuity. ","Notes: Bignose Café is a quality-focused nano-roaster based in Hsinchu city, Taiwan since 2012. Bignose customizes the roast to customer preference, hand picks out any defective beans, and roasts the day of the order. Visit www.facebook.com/BigNoseCafe or call 886-3-5350609 for more information.","Who Should Drink It: A crowd-pleasing, complete espresso."
Seattle Space Blend,Seattle Coffee Works,"Seattle, Washington","50% Colombia, 35% Ethiopia, 15% Sumatra.",Medium-Light,56/74,$13.95/12 ounces,May 2015,93,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,9,With Milk:,8,"Blind Assessment: Evaluated as espresso. Big, complex, tartly pungent. Co-taster Ethan Hill (93) remarked on deeply expressed flowers, a very slightly fermenty berry note, and a musky, slightly savory hint. Both Ethan and Ken (92) found the cup “richly and sweetly tart,” though Ken apparently found the tart character a bit less appealing than did Ethan. Mouthfeel was “plush” (Ethan), the aftertaste deep and tartly complex for both tasters, though again, Ken would probably have appreciated the cup finishing on a slightly rounder note. In three parts milk both found the tart intensity untamed and “bordering on bracing” (Ethan).","Notes: This distinguished blend is comprised of a wet-processed Colombia, a natural or dried-in-the-fruit-processed Ethiopia and a wet-hulled Sumatra. Seattle Coffee Works is a small-batch retail and wholesale roasting company focused on quality and green coffee sourcing without compromise. Visit www.seattlecoffeeworks.com or call 206-340-8867 for more information.","Who Should Drink It: Excitement first: intensity and a big, complex range of sensation."
Proud Goat Espresso Blend,Simon Hsieh's Aroma Roast Coffees,"Taoyuan City, Taiwan","Kenya 40%, Colombia 30%, Costa Rica 30%",Medium,48/60,NT $2000/16 ounces,May 2015,93,Aroma:,9,Body:,8							,Flavor:,9,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Both co-taster Ethan Hill (93) and Ken (92) remarked on the subtle, intricate layering of aroma and flavor, which for Ethan involved “lilac, lavender, blackberry … almond.” Both found mouthfeel relatively light but “satiny” (Ethan), the general structure delicate and balanced, the finish softly resonant and berry-toned. Both Ethan and Ken felt the general poise and quiet intricacy of this coffee carried persuasively into three parts milk.","Notes: In addition to his retail roasting operation Aroma Roast Coffees, Simon Hsieh also operates Soaring Phoenix Trading, a business focused on purposed-built commercial espresso blends and high quality single-origin coffees. Visit www.facebook.com/4ArtsZeroDefectCoffees or call 886-0983-749876 for more information.","Who Should Drink It: A classically poised and gracefully complete espresso, free of flaw or affectation."
Dharma Blend Espresso,Temple Coffee and Tea,"Sacramento, California",Costa Rica; Ethiopia; Brazil.,Medium-Light,54/69,$15.50/12 ounces,May 2015,92,Aroma:,8,Body:,9							,Flavor:,8,Aftertaste:,9,With Milk:,8,"Blind Assessment: Evaluated as espresso. Both co-taster Ethan Hill (92) and Ken (92) remarked on distinct chocolate, sweetly tart berry and fresh-cut cedar notes. Ken found lavender as well. “Sweet, chocolate-covered cherry” added Ethan. Rather crisply bright for both tasters, with a smooth (“syrupy,” “plush”) mouthfeel and a fine floral and cocoa finish. Filled out three parts milk with tart berry and a balancing sweet chocolate. ","Notes: This blend consists of three distinctive coffees: Costa Rica Sonora Estate Honey-Processed Red Catuai, an Ethiopian Boke Natural (dried-in the-fruit) Process Grade 1, and a dried-in-the-fruit Brazil Araponga. Temple Coffee is a quality-focused retail and wholesale specialty roaster active in Sacramento, California since 2005. Committed to sourcing, roasting and brewing the finest coffees, Temple features coffee from distinguished single estates and cooperatives around the world. Visit www.templecoffee.com or call 916-454-1282 for more information.","Who Should Drink It: New American classic: a little tart but not too tart, good balancing chocolate; consistent through the profile; versatile."
Pantheon Blend No.1,Starbucks Reserve Roastery,"Seattle, Washington",Guatemala; West Java; Colombia.,Medium-Dark,39/47,$30.00/16 ounces,May 2015,92,Aroma:,9,Body:,8							,Flavor:,8,Aftertaste:,8,With Milk:,9,"Blind Assessment: Evaluated as espresso. Very discreetly and mildly roast-toned. Ken (93) found the hint of roast fine, maybe even refreshing given all of the bright, lighter-roasted espressos he tastes, but Ethan (91) was not entirely happy with the roasty suggestions. Chocolaty and floral yes, but he also found the blend “bittersweet,” “dry”, even “gritty,” and “lacking complexity overall.” The term “dry” found its way into Ken’s notes as well, but nevertheless he appreciated the chocolate, the caramel, the raisin, the flowers and for him a pleasant hint of anise. True, Ethan did fall in line with Ken when it came to sampling the blend in three parts milk, where both found the chocolate and caramel notes appealing and the floral notes surprisingly clear and persistent. ","Notes: The Pantheon Blend is a limited edition open-source seasonal espresso blend, one of an array of very select small-lot coffees that together demonstrates the entry of Starbucks into the new, highest-end specialty coffee scene. This blend was roasted on a small-batch roaster and is only available for purchase at the palatial new Starbucks Reserve Roastery location in Seattle. Note that most of the rest of the Starbucks Reserve coffees, including all of those that can be purchased online or off-site, are roasted on a considerably larger batch-roaster located on the lower level of the Reserve Roastery, and based on our sampling are roasted considerably darker than the highest-end coffees like this one that are only sold scooped out of bulk bins on location. For further information visit www.starbucks.com/roastery.","Who Should Drink It: Not your usual pungent, scorched-cedar Starbucks espresso blend. On the other hand, not a bright, crisply sweet lighter-roasted espresso in the newer style either. Unfortunately, short of traveling to Seattle and buying this blend in person at the new Starbucks Reserve Roastery readers apparently will have no way to decide for themselves whether Starbucks split the difference felicitously between dark and medium when it roasted this blend. The Starbucks Reserve coffees sold online or off-site are roasted much darker than this blend. Nice coffees, fancy names, but, well, just your same old dark-roasted Starbucks."
