coffee_name,roaster_name,roaster_location,coffee_origin,roast_level,agtron,est_price,review_date,overall_score,h1,s1,h2,s2,h3,s3,h4,s4,h5,s5,p1,p2,p3
Kona Pointu Laurina,Kona Farm Direct,"Holualoa, Hawai’i","Kona growing region, Big Island of Hawai’i",Medium,48/68,$50.00/7 ounces,November 2020,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Complex, sweetly pungent. Nectarine, magnolia, musk, cashew butter, maple syrup in aroma and cup. Briskly sweet structure with savory undertones; satiny-smooth mouthfeel. Crisply sweet-savory finish. ","Notes: Bourbon Pointu, botanical name var. Laurina, is a natural mutation of the famous Bourbon variety, first selected on Reunion Island in the Indian Ocean. The Bourbon Pointu is famous for its natural low levels of caffeine, bean shape (small and tending to be pointed at the ends, hence “pointu”), and pungently fruit-toned, Bourbon-like cup. This version was grown in Kona and processed by the anaerobic natural fermentation method. Kraig and Leslie Lee have been growing and harvesting traditional Kona Coffee for over 25 years. In 2017 they introduced several distinguished new tree varieties to their 4.7 acre farm, including this one, which they are offering for the first time. Visit konafarmdirect.com for more information.","The Bottom Line: An intricate, delicately perfumed cup from the rare Pointu Laurina variety of Arabica, compellingly complex and inviting."
Costa Rica Naranjo Cattleya,Lexington Coffee Roasters,"Lexington, Virginia","Naranjo, Central Valley, Costa Rica",Medium-Light,60/76,$19.95/12 ounces,November 2020,93,Aroma:,9,Acidity/Structure:,8,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Delicately fruit-toned. Raspberry, dark chocolate, narcissus, sandalwood, agave syrup in aroma and cup. Sweetly tart with brisk acidity; full, syrupy-smooth mouthfeel. Quiet, berry-toned finish supported by rich chocolate notes.","Notes: Produced by Coopro Naranjo from the Catuaí and Caturra varieties of Arabica and processed by the natural method (dried in the whole fruit). The Cattleya project, a partnership between Coopro Naranjo and Royal Coffee New York, provides agronomists to help small family farms achieve peak flavor from their harvests. Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, distinctive and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.",The Bottom Line: A cleanly sweet natural-processed Costa Rica that pleases with a mélange of berry notes with rich undertones of chocolate and florals.
K7 Sweet Spot,Kona Farm Direct,"Holualoa, Hawaii","Kona growing region, Big Island of Hawai’i",Medium-Light,47/76,$32.00/7 ounces,November 2020,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisply sweet, cocoa-toned. Baking chocolate, hazelnut, date, cedar, molasses in aroma and cup. Sweet structure with gentle, round acidity; full, velvety mouthfeel. The finish consolidates to baking chocolate, hazelnut and cedar.","Notes: K7 is a variety of Arabica first developed in Kenya from trees of the famous French Bourbon variety. After the coffee fruit is pulped, it is processed with a yeast-ferment step (with no additional water being added to the tank) prior to being washed. Kraig and Leslie Lee have been growing and harvesting traditional Kona Coffee for over 25 years. In 2017 they introduced several distinguished new tree varieties to their 4.7 acre farm, including this one, which they are offering for the first time. Visit konafarmdirect.com for more information.","The Bottom Line: A friendly, accessible, cocoa-driven cup with deep nut tones framed by rich aromatic wood."
Ethiopia Natural Guji Blue-Donkey 2020,Kakalove Cafe,"Chia-Yi, Taiwan","Guji Zone, Oromia Region, southern Ethiopia",Medium-Light,59/77,NT $325/8 ounces,November 2020,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Richly aromatic, delicately fruit-forward. Dried persimmon, cocoa nib, tangerine zest, shiitake mushroom, carnation in aroma and cup. Savory-sweet with deep, fruit-toned acidity; lively, syrupy-smooth mouthfeel. The finish consolidates to persimmon and cocoa nib with an attractive hint of shiitake mushroom.","Notes: Guji is nestled next to the better-known Yirgacheffe and Sidamo growing regions; it shares their devotion to the distinctive, largely indigenous varieties of Arabica long grown in these regions. This is a “natural” or dry-processed version (dried in the whole fruit). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.",The Bottom Line: Elegantly juxtaposes intriguing savory depth suggesting earthy sweet mushrooms with sweet dry persimmon and zesty citrus notes.
Colombia FUDAM Nariño,Lexington Coffee Roasters,"Lexington, Virginia","Nariño Department, southern Colombia",Medium-Light,58/76,$18.95/12 ounces,November 2020,92,Aroma:,9,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Sweetly fruit- and nut-toned. Plum, pistachio, magnolia, baking chocolate, oak in aroma and cup. Crisply sweet structure with brisk acidity; velvety-smooth mouthfeel. The finish consolidates to suggestions of plum, pistachio and oak.","Notes: Certified USDA Organic and Fair Trade. From an admired growing region in the southernmost Colombia Department of Nariño and comprised of the Castillo, Caturra and Colombia varieties of Arabica; processed by the wet, or washed method (fruit skin and pulp are removed before drying). Founded in 1990, Lexington Coffee is an award-winning artisan roasting company based in Virginia. Lexington’s focus on fresh, distinctive and sustainable coffee is reflected in its motto, “Fresh, Flavorful & Fair.” Visit www.lexingtoncoffee.com or call 800-322-6505 for more information.","The Bottom Line: A friendly, balanced Colombia cup with pleasing stone fruit and rich nut notes as throughlines."
Kenya Washed Peaberry Rnyeusi,Kakalove Cafe,"Chia-Yi, Taiwan","Central Province, Kenya",Medium-Light,52/74,NT $325/8 ounces,November 2020,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Poised, balanced, quietly complete. Cocoa nib, green grape, freesia-like flowers, roasted almond, brown sugar in aroma and cup. Balanced, sweet-toned structure with vivacious acidity; lively, satiny-smooth mouthfeel. The finish focuses around notes of green grape and freesia with almond undertones.","Notes: This sample consists entirely of peaberries, a kind of bean that results when the coffee fruit develops only a single, oval bean rather than the usual pair of flat-sided beans. Peaberries produce a somewhat different (often better) cup than normal beans from the same crop, from which they may or may not be separated during grading. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A deep-toned Kenya cup that prioritizes depth over fireworks — solid cocoa, nut and sweet fruit notes predominate in this engaging and accessible coffee."
Ethiopia COE 2nd place Washed Sidamo Rumudamo,Kakalove Cafe,"Chia-Yi, Taiwan","Arbegona, Sidama (also Sidamo) growing region, south-central Ethiopia",Medium-Light,60/78,NT $350/20 grams,November 2020,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Crisp, delicately sweet-tart, intricately floral. Narcissus, lime zest, apricot, pipe tobacco, agave syrup in aroma and cup. Sweet-toned with lyrical, juicy acidity; silky, buoyant mouthfeel. Vermouth-like, richly dry finish.",Notes: Produced entirely from trees of the admired 74110 selection of Ethiopia Arabica and processed by the washed method (fruit skin and pulp are removed before drying). Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.,"The Bottom Line: An elegant, light-footed, deeply floral washed Ethiopia cup."
Ethiopia Yirgacheffe Natural Haru Suke G1,Kakalove Cafe,"Chia-Yi, Taiwan","Gedeo, Yirgacheffe growing region, south-central Ethiopia",Medium-Light,60/80,NT $310/8 ounces,November 2020,94,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,8,"Blind Assessment: Bright, lively, richly fruit-toned. Dried mango, hazelnut butter, jasmine, honey, cedar in aroma and cup. Sweetly tart with juicy, fruit-toned acidity; very full, syrupy mouthfeel. The resonant finish leads with notes of dried mango and hazelnut supported by honey tones throughout.","Notes: Yirgacheffe is a coffee region in southern Ethiopia that produces distinctive coffees from indigenous varieties of landrace Arabica long grown in the region. This is a “natural” or dry-processed version, meaning the beans were dried inside the fruit, encouraging a flavor profile that is rounder and lower-toned than the more familiar wet-processed floral- and citrus-toned Yirgacheffe profile. Kakalove Café is a nano-roaster located in the small city of Chia-Yi in Taiwan that strives to procure and roast the finest quality coffee. Visit www.kakalovecafe.com.tw or email [email protected] for more information.","The Bottom Line: A clean, juicy, bright natural Ethiopia cup with pretty tropical fruit notes balanced by deep nut and floral tones."
Finca Sophia Gesha Washed,Equator Coffees,"San Rafael, California","Nueva Suiza, Chiriquí, Panama",Medium-Light,58/76,$50.00/4 ounces,November 2020,98,Aroma:,10,Acidity/Structure:,10,Body:,9,Flavor:,10,Aftertaste:,9,"Blind Assessment: Subtly powerful, harmoniously integrated, complete. Pineapple, nectarine, complex florals, cocoa nib, roasted pine nut in aroma and cup. Stunningly bright and expressive structure with very balanced acidity. Silky, buoyant mouthfeel. A deep, very long finish retains the grace and complexity of the cup through to the end.","Notes: This exceptional coffee was selected as the No. 4 coffee on Coffee Review’s list of the Top 30 Coffees of 2020. Produced at Finca Sophia entirely from trees of the celebrated Geisha variety of Arabica. This is a wet-processed or “washed” version (fruit skin and pulp are removed before drying). This coffee was produced on the same farm under the same conditions as the lot that won the 2020 Best of Panama competition in the washed Geisha category (which famously sold at auction for a record-breaking $1,300.50 per pound) but it is not from the actual record-breaking lot. Founded in 1995 by Brooke McDonnell and Helen Russell, Equator Coffees operates retail stores in the San Francisco Bay Area and provides coffee to hundreds of wholesale accounts.  Visit www.equatorcoffees.com or call 800-809-7687 for more information.

 ","The Bottom Line: A lush, ethereal, complexly seductive experience of Panama Geisha, with intricate floral notes (plumeria, freesia, lilac, musk) interwoven with tropical fruit and cocoa."
Colombia Granja La Esperanza Java Anaerobic,Bird Rock Coffee Roasters,"San Diego, California"," Valle del Cauca growing region, Colombia",Medium-Light,53/73,$85.00/6 ounces,November 2020,95,Aroma:,9,Acidity/Structure:,9,Body:,9,Flavor:,9,Aftertaste:,9,"Blind Assessment: Crisp, tangy, richly sweet-tart-savory. Vanilla yogurt, guava, dark chocolate, sassafras, sandalwood in aroma and cup. Sweetly tart with savory undertones and tangy acidity; very full, syrupy-smooth mouthfeel. The resonant flavor-saturated finish carries forward all of the notes from the cup.","Notes: This exceptional coffee was selected as the No. 19 coffee on Coffee Review’s list of the Top 30 Coffees of 2020.  Produced by Rigoberto Herrera at Granja La Esperanza in Colombia, a producer that specializes in innovation, in this case applying an anaerobic (limited oxygen ferment) processing method to the rare Java variety of Arabica. Bird Rock Coffee Roasters is a retailer and wholesaler focused on organic and socially responsible coffees; it was awarded the “2012 Micro-Roaster of the Year” title by Roast Magazine. Visit www.birdrockcoffee.com or call 858-551-1707 for more information.","The Bottom Line: A startlingly unusual yet inviting anaerobically processed Colombia Java, ideal for the coffee adventurer with its original aromatics conveyed in layers of sweetness, savory depth, and lactic tang."
Ethiopia Guji Super-Natural Decaf Water Process,Big Shoulders Coffee,"Chicago, Illinois","Guji Zone, Oromia Region, Southern Ethiopia",Medium,47/65,$18.00/12 ounces,November 2020,91,Aroma:,8,Acidity/Structure:,8,Body:,8,Flavor:,9,Aftertaste:,8,"Blind Assessment: Deeply and roundly roast-toned. Dark chocolate, singed cedar, raisin, almond, magnolia in aroma and cup. Sweetly savory with gentle, round acidity; crisp, velvety mouthfeel. Chocolate and raisin lead the way in the quiet finish. ","Notes: This exceptional coffee was selected as the No. 28 coffee on Coffee Review’s list of the Top 30 Coffees of 2020.  A natural-processed (dried in the whole fruit) Ethiopia coffee decaffeinated at the Descamex plant in Mexico by a water-only process that does not involve the use of solvents. Big Shoulders Coffee is a Chicago artisan roaster that emphasizes a fresh-roasted, no-nonsense approach to fine coffee. Visit www.bigshoulderscoffee.com or call 312-846-1439 for more information.",The Bottom Line: A sweet-toned decaf suggesting chocolate-covered raisins complicated by gently smoky aromatic wood notes.
